 &plot nbnd=  49, nks=   401 /
   -8.196   -8.094   -7.853   -7.656   -7.329   -7.271   -7.241   -6.990   -6.892   -6.588
   -6.008   -1.650   -0.962   -0.150   -0.082   -0.050   -0.008    0.154    0.418
            0.000000  0.000000  0.070000
  -22.889  -22.712  -22.431  -22.047  -21.564  -20.987  -20.321  -19.577  -18.784  -18.045
  -16.320  -15.430  -14.370  -13.242  -12.090  -10.966  -10.953  -10.762  -10.438  -10.317
  -10.139   -9.999   -9.915   -9.825   -9.499   -9.451   -9.042   -8.929   -8.808   -8.499
   -8.218   -8.087   -7.860   -7.680   -7.322   -7.280   -7.263   -7.011   -6.903   -6.581
   -6.001   -1.652   -0.964   -0.142   -0.074   -0.051   -0.000    0.162    0.426
            0.000000  0.000000  0.072500
  -22.883  -22.706  -22.425  -22.041  -21.558  -20.981  -20.315  -19.572  -18.778  -18.040
  -16.314  -15.425  -14.366  -13.239  -12.088  -10.959  -10.954  -10.755  -10.431  -10.343
  -10.165   -9.991   -9.931   -9.838   -9.524   -9.444   -9.064   -8.942   -8.801   -8.515
   -8.241   -8.080   -7.869   -7.704   -7.315   -7.291   -7.286   -7.032   -6.914   -6.573
   -5.994   -1.654   -0.966   -0.133   -0.066   -0.052    0.008    0.170    0.435
            0.000000  0.000000  0.075000
  -22.877  -22.699  -22.418  -22.035  -21.552  -20.974  -20.309  -19.565  -18.772  -18.034
  -16.309  -15.420  -14.362  -13.235  -12.086  -10.954  -10.951  -10.747  -10.423  -10.370
  -10.191   -9.984   -9.950   -9.850   -9.549   -9.437   -9.087   -8.955   -8.793   -8.531
   -8.264   -8.072   -7.877   -7.729   -7.310   -7.307   -7.300   -7.054   -6.926   -6.566
   -5.986   -1.657   -0.968   -0.125   -0.058   -0.053    0.016    0.178    0.444
            0.000000  0.000000  0.077500
  -22.870  -22.693  -22.412  -22.028  -21.545  -20.968  -20.302  -19.559  -18.766  -18.028
  -16.304  -15.415  -14.357  -13.232  -12.084  -10.955  -10.943  -10.739  -10.415  -10.397
  -10.218   -9.976   -9.972   -9.861   -9.575   -9.429   -9.110   -8.970   -8.786   -8.547
   -8.288   -8.065   -7.886   -7.754   -7.334   -7.312   -7.300   -7.076   -6.938   -6.558
   -5.978   -1.659   -0.970   -0.116   -0.054   -0.050    0.024    0.187    0.453
            0.000000  0.000000  0.080000
  -22.863  -22.686  -22.405  -22.021  -21.538  -20.961  -20.296  -19.553  -18.760  -18.022
  -16.298  -15.410  -14.353  -13.229  -12.083  -10.956  -10.935  -10.731  -10.426  -10.407
  -10.246   -9.995   -9.968   -9.870   -9.602   -9.421   -9.134   -8.985   -8.778   -8.563
   -8.313   -8.057   -7.895   -7.780   -7.358   -7.324   -7.292   -7.098   -6.950   -6.550
   -5.969   -1.661   -0.972   -0.106   -0.055   -0.041    0.032    0.196    0.462
