 &plot nbnd=  31, nks=   401 /
   -8.891   -8.685   -8.113   -7.487   -6.516   -6.120   -1.760   -1.319    0.241    1.038
    1.086
            0.000000  0.000000 -0.447500
  -21.504  -20.899  -20.334  -19.748  -18.669  -18.182  -15.979  -15.520  -13.682  -13.127
  -11.862  -10.950  -10.624  -10.526  -10.025   -9.815   -9.393   -9.362   -9.353   -9.299
   -8.877   -8.667   -8.127   -7.470   -6.526   -6.110   -1.769   -1.307    0.221    1.057
    1.071
            0.000000  0.000000 -0.445000
  -21.517  -20.883  -20.347  -19.734  -18.680  -18.170  -15.987  -15.507  -13.694  -13.113
  -11.886  -10.932  -10.641  -10.545  -10.029   -9.798   -9.402   -9.377   -9.344   -9.293
   -8.864   -8.650   -8.141   -7.453   -6.535   -6.101   -1.778   -1.294    0.201    1.056
    1.056
            0.000000  0.000000 -0.442500
  -21.529  -20.868  -20.359  -19.718  -18.690  -18.159  -15.996  -15.495  -13.706  -13.100
  -11.911  -10.916  -10.658  -10.564  -10.033   -9.782   -9.411   -9.392   -9.335   -9.287
   -8.851   -8.632   -8.155   -7.436   -6.545   -6.091   -1.787   -1.282    0.182    1.040
    1.041
            0.000000  0.000000 -0.440000
  -21.542  -20.852  -20.371  -19.703  -18.701  -18.147  -16.004  -15.482  -13.718  -13.086
  -11.936  -10.900  -10.675  -10.582  -10.038   -9.766   -9.420   -9.407   -9.326   -9.280
   -8.838   -8.613   -8.169   -7.419   -6.554   -6.081   -1.796   -1.269    0.162    1.025
    1.026
            0.000000  0.000000 -0.437500
  -21.554  -20.836  -20.383  -19.688  -18.711  -18.136  -16.012  -15.470  -13.730  -13.072
  -11.960  -10.885  -10.692  -10.600  -10.044   -9.750   -9.428   -9.421   -9.317   -9.273
   -8.824   -8.595   -8.183   -7.402   -6.563   -6.072   -1.805   -1.257    0.142    1.009
    1.011
            0.000000  0.000000 -0.435000
  -21.567  -20.820  -20.395  -19.673  -18.722  -18.124  -16.020  -15.457  -13.742  -13.059
